id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop;feriado
502990.0;2023-02-04;sábado;02:50:00;SP;116.0;480;CAJATI;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Não;1;0;1;0;0;0;1;1;-24,71316904;-48,02690398;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
503038.0;2023-02-04;sábado;12:00:00;SP;116.0;230;SAO PAULO;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;5;0;1;0;4;0;1;2;-23,52251783;-46,5855702;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
503144.0;2023-02-04;sábado;19:50:00;SP;116.0;97,9;PINDAMONHANGABA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-22,97375666;-45,44726115;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
503208.0;2023-02-04;sábado;23:40:00;SP;116.0;298;ITAPECERICA DA SERRA;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;1;0;0;1;0;0;2;-23,790858;-46,91450298;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
503489.0;2023-02-06;segunda-feira;11:10:00;SP;116.0;337;JUQUITIBA;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;"Reta;Declive                  ";Sim;2;0;0;1;1;0;1;2;-23,9818403;-47,14564419;SPRF-SP;DEL04-SP;UOP03-DEL04-SP;false
503612.0;2023-02-06;segunda-feira;22:40:00;SP;116.0;206;GUARULHOS;Ingestão de álcool pelo condutor;Colisão transversal;Sem Vítimas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;2;0;0;0;2;0;0;2;-23,41722629;-46,37510292;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
503646.0;2023-02-07;terça-feira;09:00:00;SP;116.0;405;MIRACATU;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-24,32322982;-47,54625904;SPRF-SP;DEL04-SP;UOP02-DEL04-SP;false
503675.0;2023-02-07;terça-feira;13:15:00;SP;116.0;538;BARRA DO TURVO;Ausência de reação do condutor;Colisão traseira;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;3;1;0;1;1;0;1;2;-24,97172153;-48,37309592;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
503756.0;2023-02-07;terça-feira;19:35:00;SP;116.0;144;SAO JOSE DOS CAMPOS;Condutor Dormindo;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Não;3;0;0;1;2;0;1;3;-23,18274416;-45,84633592;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
503773.0;2023-02-07;terça-feira;22:40:00;SP;116.0;230,5;SAO PAULO;Estacionar ou parar em local proibido;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;Reta;Sim;6;0;1;0;5;0;1;4;-23,52251783;-46,5855702;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
503842.0;2023-02-08;quarta-feira;08:50:00;SP;116.0;513;CAJATI;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Curva;Declive                 ";Não;3;0;2;0;1;0;2;2;-24,85022593;-48,20972443;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
503867.0;2023-02-08;quarta-feira;13:30:00;SP;153.0;44;ONDA VERDE;Demais falhas mecânicas ou elétricas;Incêndio;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;0;0;1;1;0;1;2;-20,65497601;-49,34121741;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
503881.0;2023-02-08;quarta-feira;14:45:00;SP;116.0;204;ARUJA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Sim;5;0;2;0;3;0;2;3;-23,41236123;-46,35692496;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
503887.0;2023-02-08;quarta-feira;13:20:00;SP;116.0;511;CAJATI;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Curva;Viaduto                 ";Não;1;0;1;0;0;0;1;1;-24,83558399;-48,2223738;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
503985.0;2023-02-09;quinta-feira;07:09:00;SP;153.0;59;SAO JOSE DO RIO PRETO;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-20,78733103;-49,35399276;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
504124.0;2023-02-09;quinta-feira;18:00:00;SP;116.0;154,6;SAO JOSE DOS CAMPOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Múltipla;"Reta;Declive                  ";Sim;2;0;1;0;1;0;1;2;-23,23903999;-45,92061901;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
504136.0;2023-01-25;quarta-feira;06:40:00;SP;116.0;146,4;SAO JOSE DOS CAMPOS;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;Sim;6;0;3;0;3;0;3;4;-23,19122919;-45,86327591;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
504225.0;2023-02-10;sexta-feira;11:00:00;SP;116.0;187;SANTA ISABEL;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Não;3;0;2;0;1;0;2;2;-23,35713072;-46,20737811;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
504447.0;2023-02-11;sábado;11:49:00;SP;153.0;47,5;SAO JOSE DO RIO PRETO;Objeto estático sobre o leito carroçável;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;"Aclive;Reta                   ";Sim;3;0;0;1;1;1;1;3;-20,68199298;-49,34015562;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
504593.0;2023-02-11;sábado;22:50:00;SP;116.0;461;PARIQUERA-ACU;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Dupla;Reta;Não;2;0;0;1;0;1;1;2;-24,61672184;-47,88933615;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
504598.0;2023-02-12;domingo;01:30:00;SP;116.0;145;SAO JOSE DOS CAMPOS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-23,1869844;-45,8548078;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
504665.0;2023-02-12;domingo;09:30:00;SP;116.0;189;SANTA ISABEL;Reação tardia ou ineficiente do condutor;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Aclive                   ";Não;3;0;0;1;1;1;1;3;-23,36435234;-46,22488684;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
504818.0;2023-02-13;segunda-feira;05:20:00;SP;116.0;204;ARUJA;Mal súbito do condutor;Colisão com objeto;Com Vítimas Feridas;Amanhecer;Decrescente;Nublado;Simples;Reta;Não;2;0;1;0;1;0;1;1;-23,41236123;-46,35692496;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
505006.0;2023-02-13;segunda-feira;22:40:00;SP;116.0;511;CAJATI;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;1;1;0;0;0;0;0;1;-24,83558399;-48,2223738;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
505080.0;2023-02-14;terça-feira;11:25:00;SP;116.0;204;GUARULHOS;Ingestão de álcool e/ou substâncias psicoativas pelo pedestre;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Sim;3;0;1;0;2;0;1;2;-23,41236123;-46,35692496;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
505103.0;2023-02-14;terça-feira;13:50:00;SP;116.0;127,6;CACAPAVA;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Retorno Regulamentado;Não;3;0;0;1;1;1;1;3;-23,10991026;-45,70246044;SPRF-SP;DEL02-SP;UOP02-DEL02-SP;false
505135.0;2023-02-14;terça-feira;16:40:00;SP;116.0;108,7;TAUBATE;Condutor deixou de manter distância do veículo da frente;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-23,0233097;-45,53763622;SPRF-SP;DEL02-SP;UOP02-DEL02-SP;false
505163.0;2023-02-14;terça-feira;17:35:00;SP;381.0;3;VARGEM;Demais falhas mecânicas ou elétricas;Eventos atípicos;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;"Aclive;Reta                   ";Não;2;0;0;0;2;0;0;2;-22,87841483;-46,39917107;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
505175.0;2023-02-14;terça-feira;23:30:00;SP;116.0;379,5;MIRACATU;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Garoa/Chuvisco;Dupla;Reta;Não;2;1;0;0;1;0;0;2;-24,20982408;-47,37100817;SPRF-SP;DEL04-SP;UOP02-DEL04-SP;false
505228.0;2023-02-15;quarta-feira;09:45:00;SP;116.0;138;SAO JOSE DOS CAMPOS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-23,1572739;-45,79554605;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
505305.0;2023-01-22;domingo;11:25:00;SP;153.0;168,6;GUAICARA;Manobra de mudança de faixa;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Declive                  ";Não;4;1;0;0;3;0;0;3;-21,57925698;-49,7840404;SPRF-SP;DEL07-SP;UOP01-DEL07-SP;false
505421.0;2023-02-14;terça-feira;04:20:00;SP;153.0;61;SAO JOSE DO RIO PRETO;Reação tardia ou ineficiente do condutor;Colisão traseira;Sem Vítimas;Amanhecer;Decrescente;Nublado;Dupla;"Viaduto;Reta                  ";Sim;2;0;0;0;2;0;0;2;-20,80296845;-49,35551047;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
505547.0;2023-02-17;sexta-feira;04:10:00;SP;116.0;88,1;PINDAMONHANGABA;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-22,93500994;-45,37019403;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
505548.0;2023-02-17;sexta-feira;03:30:00;SP;116.0;169;JACAREI;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-23,307652;-46,045128;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
505551.0;2023-02-17;sexta-feira;05:30:00;SP;116.0;429;REGISTRO;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Decrescente;Chuva;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-24,40226511;-47,7383829;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
505552.0;2023-02-17;sexta-feira;03:40:00;SP;381.0;86;SAO PAULO;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Curva;Sim;1;0;1;0;0;0;1;1;-23,45930499;-46,57161179;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
505560.0;2023-02-17;sexta-feira;06:40:00;SP;116.0;221;GUARULHOS;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Múltipla;"Aclive;Reta                   ";Sim;2;1;0;0;1;0;0;2;-23,46802395;-46,50704901;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
505762.0;2023-02-18;sábado;00:12:00;SP;153.0;59,1;SAO JOSE DO RIO PRETO;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;"Aclive;Reta                   ";Sim;2;0;0;0;2;0;0;2;-20,78733103;-49,35399276;SPRF-SP;DEL09-SP;UOP01-DEL09-SP;false
505771.0;2023-02-17;sexta-feira;23:30:00;SP;116.0;134;CACAPAVA;Reação tardia ou ineficiente do condutor;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-23,13812;-45,756736;SPRF-SP;DEL02-SP;UOP02-DEL02-SP;false
505828.0;2023-02-18;sábado;08:10:00;SP;116.0;456,3;REGISTRO;Manobra de mudança de faixa;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Dupla;Reta;Não;4;1;0;0;1;2;0;3;-24,580349;-47,88461;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
505834.0;2023-02-18;sábado;01:00:00;SP;116.0;346;MIRACATU;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;"Declive;Curva                 ";Não;1;0;1;0;0;0;1;1;-24,04051503;-47,19268341;SPRF-SP;DEL04-SP;UOP03-DEL04-SP;false
505853.0;2023-02-18;sábado;09:00:00;SP;116.0;131,1;SAO JOSE DOS CAMPOS;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-23,12313858;-45,72792271;SPRF-SP;DEL02-SP;UOP02-DEL02-SP;false
506076.0;2023-02-19;domingo;07:50:00;SP;116.0;34;CACHOEIRA PAULISTA;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;"Reta;Declive                  ";Não;4;0;1;0;3;0;1;2;-22,65447396;-44,95940103;SPRF-SP;DEL08-SP;UOP02-DEL08-SP;false
506082.0;2023-02-19;domingo;09:00:00;SP;116.0;225;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim;4;0;2;0;2;0;2;2;-23,48586772;-46,54075317;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
506248.0;2023-02-20;segunda-feira;00:10:00;SP;116.0;61,9;GUARATINGUETA;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Dupla;Declive;Não;2;1;0;0;1;0;0;2;-22,79763613;-45,1674588;SPRF-SP;DEL08-SP;UOP01-DEL08-SP;false
506257.0;2023-02-20;segunda-feira;01:50:00;SP;381.0;57;MAIRIPORA;Obstrução na via;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;"Declive;Curva                 ";Sim;1;0;0;0;1;0;0;1;-23,2658219;-46,5839857;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
506324.0;2023-02-20;segunda-feira;12:27:00;SP;116.0;212;GUARULHOS;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;5;0;3;0;2;0;3;3;-23,43608315;-46,42805094;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
506389.0;2023-02-20;segunda-feira;21:10:00;SP;116.0;146,9;SAO JOSE DOS CAMPOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;"Reta;Declive                  ";Não;5;0;4;0;1;0;4;2;-23,19122919;-45,86327591;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
506531.0;2023-02-21;terça-feira;16:00:00;SP;116.0;550,8;BARRA DO TURVO;Pista Escorregadia;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Não;2;0;1;0;1;0;1;1;-24,95749618;-48,46440871;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
506562.0;2023-02-22;quarta-feira;03:20:00;SP;116.0;227;SAO PAULO;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Declive;Não;3;0;1;0;1;1;1;3;-23,49659264;-46,55648754;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
506656.0;2023-02-22;quarta-feira;14:30:00;SP;116.0;287;ITAPECERICA DA SERRA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Não;7;0;2;0;2;3;2;7;-23,71441779;-46,87929634;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
506660.0;2023-02-22;quarta-feira;15:20:00;SP;116.0;412,4;JUQUIA;Ausência de reação do condutor;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-24,33094086;-47,61325097;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
506724.0;2023-02-22;quarta-feira;20:40:00;SP;381.0;90,2;GUARULHOS;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Sim;3;0;0;1;0;2;1;2;-23,497941;-46,560316;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
506788.0;2023-02-23;quinta-feira;10:40:00;SP;116.0;443;REGISTRO;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;"Reta;Ponte                    ";Sim;3;0;0;1;1;1;1;3;-24,48941375;-47,83554554;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
506813.0;2023-02-23;quinta-feira;14:00:00;SP;116.0;196;ARUJA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-23,39265978;-46,2844631;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
506816.0;2023-02-23;quinta-feira;12:15:00;SP;116.0;548;BARRA DO TURVO;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Curva;Não;1;0;1;0;0;0;1;1;-24,95393;-48,447268;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
506898.0;2023-02-24;sexta-feira;02:35:00;SP;116.0;509;CAJATI;Velocidade Incompatível;Derramamento de carga;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;1;0;0;0;1;0;0;1;-24,82178987;-48,21419034;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
506968.0;2023-02-24;sexta-feira;13:30:00;SP;381.0;45,1;ATIBAIA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Aclive                   ";Sim;4;1;0;0;3;0;0;3;-23,16458615;-46,57418959;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
507064.0;2023-02-24;sexta-feira;23:32:00;SP;116.0;56,2;LORENA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-22,76904403;-45,13040598;SPRF-SP;DEL08-SP;UOP02-DEL08-SP;false
507095.0;2023-02-25;sábado;05:40:00;SP;116.0;551;BARRA DO TURVO;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;"Declive;Curva                 ";Não;3;0;0;1;0;2;1;2;-24,96100521;-48,47172494;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
507146.0;2023-02-25;sábado;15:10:00;SP;116.0;306;SAO LOURENCO DA SERRA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Curva;Declive                 ";Não;2;0;1;0;1;0;1;2;-23,8486091;-46,93801566;SPRF-SP;DEL04-SP;UOP01-DEL04-SP;false
507319.0;2023-02-26;domingo;15:40:00;SP;116.0;426;JUQUIA;Ingestão de álcool pelo condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;8;0;1;1;6;0;2;3;-24,38735659;-47,7169352;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
507330.0;2023-02-26;domingo;12:50:00;SP;116.0;388;MIRACATU;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-24,26919492;-47,39740603;SPRF-SP;DEL04-SP;UOP02-DEL04-SP;false
507465.0;2023-02-27;segunda-feira;05:49:00;SP;381.0;86,2;SAO PAULO;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;3;1;0;0;1;1;0;3;-23,469753;-46,568285;SPRF-SP;DEL03-SP;UOP01-DEL03-SP;false
507482.0;2023-02-27;segunda-feira;11:00:00;SP;116.0;228;SAO PAULO;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-23,50343484;-46,56638712;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
507559.0;2023-02-27;segunda-feira;20:20:00;SP;116.0;163;JACAREI;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-23,28649584;-45,9919851;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
507688.0;2023-02-28;terça-feira;16:36:00;SP;116.0;214;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim;3;0;1;0;2;0;1;3;-23,44333014;-46,44531294;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
507690.0;2023-02-28;terça-feira;10:20:00;SP;116.0;425;JUQUIA;Chuva;Derramamento de carga;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Curva;Não;1;0;0;0;1;0;0;1;-24,37992402;-47,71315899;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
507777.0;2023-03-01;quarta-feira;02:50:00;SP;116.0;168,6;JACAREI;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;2;0;0;0;1;1;0;2;-23,30545902;-46,03567599;SPRF-SP;DEL02-SP;UOP01-DEL02-SP;false
507864.0;2023-03-01;quarta-feira;15:47:00;SP;116.0;188;SANTA ISABEL;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Aclive                   ";Não;2;0;0;0;2;0;0;2;-23,3594352;-46,21675791;SPRF-SP;DEL01-SP;UOP01-DEL01-SP;false
507867.0;2023-02-28;terça-feira;23:30:00;SP;116.0;515;CAJATI;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Nublado;Simples;"Declive;Curva                 ";Não;1;0;0;0;1;0;0;1;-24,86704083;-48,21738184;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
507933.0;2023-03-02;quinta-feira;03:40:00;SP;153.0;264;MARILIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Curva;Não;2;0;0;1;0;1;1;2;-22,29842576;-49,90881386;SPRF-SP;DEL07-SP;UOP02-DEL07-SP;false
507943.0;2023-03-02;quinta-feira;06:30:00;SP;116.0;499;CAJATI;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Curva;Não;1;0;1;0;0;0;1;1;-24,78431889;-48,18228006;SPRF-SP;DEL05-SP;UOP02-DEL05-SP;false
507951.0;2023-03-02;quinta-feira;07:15:00;SP;381.0;12;BRAGANCA PAULISTA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-22,92855105;-46,46168398;SPRF-SP;DEL03-SP;UOP02-DEL03-SP;false
507963.0;2023-03-02;quinta-feira;07:50:00;SP;116.0;347,7;MIRACATU;Problema com o freio;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;"Curva;Declive                 ";Não;1;0;0;1;0;0;1;1;-24,04699491;-47,19706111;SPRF-SP;DEL04-SP;UOP03-DEL04-SP;false
507971.0;2023-03-02;quinta-feira;07:00:00;SP;116.0;35,1;CRUZEIRO;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;"Aclive;Reta                   ";Sim;6;0;5;0;1;0;5;2;-22,65892521;-44,96708995;SPRF-SP;DEL08-SP;UOP02-DEL08-SP;false
507975.0;2023-03-02;quinta-feira;09:00:00;SP;116.0;132;CACAPAVA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;3;0;1;1;1;0;2;2;-23,13169757;-45,74481322;SPRF-SP;DEL02-SP;UOP02-DEL02-SP;false
507983.0;2023-03-02;quinta-feira;10:30:00;SP;116.0;440;REGISTRO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-24,4688528;-47,82223728;SPRF-SP;DEL05-SP;UOP01-DEL05-SP;false
508026.0;2023-03-02;quinta-feira;12:00:00;SP;116.0;360;MIRACATU;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;"Aclive;Curva                  ";Não;1;0;1;0;0;0;1;1;-24,11248793;-47,26510606;SPRF-SP;DEL04-SP;UOP03-DEL04-SP;false
